Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
31.0,17.0,17416.0,1,0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
66.0,36.0,17416.0,0,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
46.0,18.0,17416.0,0,0,0,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
41.0,4.0,17416.0,1,0,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.0,2.0,17416.0,0,0,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
55.0,9.0,17416.0,1,0,1,5,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
29.0,16.0,17416.0,0,0,1,2,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,20.0,17416.0,0,0,1,4,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
38.0,3.0,17416.0,0,0,1,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,47.0,17416.0,0,0,0,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
59.0,29.0,17416.0,1,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,19.0,17416.0,1,0,1,3,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
50.0,32.0,17416.0,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35.0,12.0,17416.0,0,0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
42.0,23.0,17416.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
43.0,49.0,17416.0,0,0,0,5,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
47.0,0.0,17416.0,0,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38.0,49.0,17416.0,1,0,0,0,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
64.0,25.0,17416.0,0,0,1,3,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
44.0,12.0,17416.0,0,0,1,0,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
18.0,6.0,17416.0,1,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
47.0,44.0,17416.0,0,0,0,5,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
68.0,22.0,17416.0,1,0,1,3,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
63.0,46.0,17416.0,0,0,0,2,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
20.0,35.0,17416.0,0,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
53.0,15.0,17416.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
36.0,2.0,17416.0,0,0,1,3,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
60.0,40.0,17416.0,0,0,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31.0,5.0,17416.0,0,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
20.0,34.0,17416.0,0,0,1,4,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
31.0,8.0,17416.0,1,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25.0,27.0,17416.0,0,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27.0,46.0,17416.0,1,0,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
27.0,18.0,17416.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
39.0,0.0,17416.0,0,0,1,5,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22.0,28.0,17416.0,1,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
63.0,4.0,17416.0,1,0,0,2,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
59.0,2.0,17416.0,0,0,1,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
50.0,43.0,17416.0,1,0,1,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
55.0,5.0,17416.0,0,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30.0,45.0,17416.0,1,0,1,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
48.0,14.0,17416.0,1,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23.0,39.0,17416.0,0,0,0,4,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
52.0,24.0,17416.0,1,0,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66.0,24.0,17416.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40.0,46.0,17416.0,1,0,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
28.0,24.0,17416.0,0,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
23.0,36.0,17416.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
32.0,15.0,17416.0,0,0,0,4,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
66.0,21.0,17416.0,1,0,0,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
55.0,14.0,17416.0,1,0,1,5,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
43.0,26.0,17416.0,1,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
60.0,39.0,17416.0,0,0,1,4,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
61.0,38.0,17416.0,1,0,1,1,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
69.0,45.0,17416.0,0,0,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
60.0,38.0,17416.0,1,0,1,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
59.0,8.0,17416.0,1,0,0,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
22.0,5.0,17416.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
58.0,31.0,17416.0,0,0,1,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32.0,3.0,17416.0,0,0,0,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42.0,43.0,17416.0,0,0,0,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
34.0,33.0,17416.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23.0,45.0,17416.0,0,0,0,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
36.0,46.0,17416.0,1,0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
37.0,20.0,17416.0,0,0,0,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,10.0,17416.0,1,0,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
65.0,19.0,17416.0,0,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
18.0,12.0,17416.0,0,0,1,3,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
68.0,41.0,17416.0,0,0,0,2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46.0,1.0,17416.0,1,0,1,4,1,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
55.0,44.0,17416.0,0,0,0,1,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
34.0,33.0,17416.0,0,0,1,3,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
52.0,38.0,17416.0,0,0,1,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
19.0,36.0,17416.0,1,0,1,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
42.0,36.0,17416.0,1,0,1,5,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
65.0,14.0,17416.0,1,0,1,4,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
69.0,37.0,17416.0,1,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
34.0,7.0,17416.0,1,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
61.0,19.0,17416.0,0,0,1,5,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31.0,43.0,17416.0,0,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.0,25.0,17416.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
54.0,24.0,17416.0,0,0,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
62.0,32.0,17416.0,1,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48.0,14.0,17416.0,0,0,1,2,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
46.0,8.0,17416.0,1,0,1,4,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27.0,10.0,17416.0,1,0,0,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
52.0,13.0,17416.0,1,0,0,5,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47.0,29.0,17416.0,0,0,1,3,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24.0,23.0,17416.0,0,0,0,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63.0,12.0,17416.0,1,0,1,4,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
35.0,38.0,17416.0,1,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
62.0,31.0,17416.0,1,0,0,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
52.0,27.0,17416.0,1,0,1,4,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
57.0,19.0,17416.0,0,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41.0,32.0,17416.0,0,0,0,0,1,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
64.0,11.0,17416.0,1,0,0,4,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
65.0,43.0,17416.0,0,0,1,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
64.0,23.0,17416.0,0,0,1,1,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
63.0,32.0,17416.0,0,0,0,3,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58.0,41.0,17416.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
62.0,40.0,17416.0,1,0,0,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25.0,19.0,17416.0,0,0,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47.0,7.0,17416.0,1,0,1,2,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
