Âge,Années d'expérience,Revenu annuel (DH),Sexe,Niveau d'éducation,Urbain/Rural,Catégorie socioprofessionnelle,Langue maternelle,État matrimonial_divorcé,État matrimonial_marié,État matrimonial_veuf,Possession de biens_Logement,Possession de biens_Terrain,Possession de biens_Voiture,Région_Casablanca-Settat,Région_Dakhla-Oued Ed-Dahab,Région_Drâa-Tafilalet,Région_Fès-Meknès,Région_Guelmim-Oued Noun,Région_Laâyoune-Sakia El Hamra,Région_L’Oriental,Région_Marrakech-Safi,Région_Rabat-Salé-Kénitra,Région_Souss-Massa,Région_Tanger-Tétouan-Al Hoceïma,Type de contrat_CDI,Type de contrat_sans contrat
40.0,32.0,13258.0,1,1,1,5,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
59.0,19.0,51007.0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31.0,36.0,27162.0,1,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
51.0,35.0,18559.0,1,3,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
60.0,27.0,13585.0,0,1,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
51.0,36.0,55302.0,1,2,1,1,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30.0,26.0,12608.0,0,1,0,3,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
62.0,30.0,77598.0,1,3,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,13.0,10708.0,1,0,1,5,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
40.0,28.0,20545.0,1,0,1,3,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
61.0,33.0,28978.0,0,1,1,2,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
24.0,26.0,14907.0,0,0,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39.0,27.0,13216.0,1,0,1,5,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
32.0,22.0,26425.0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43.0,34.0,19402.0,0,0,1,4,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
22.0,37.0,18043.0,1,1,1,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
56.0,20.0,23108.0,0,2,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
32.0,31.0,12480.0,0,1,1,5,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
67.0,48.0,19764.0,0,1,1,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
44.0,35.0,35443.0,1,3,1,3,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
46.0,17.0,16923.0,1,1,1,3,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
68.0,0.0,24674.0,1,3,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
62.0,16.0,10275.0,1,0,0,4,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,46.0,23436.0,0,0,1,4,1,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
46.0,13.0,10094.0,0,2,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
66.0,19.0,35048.0,1,3,1,2,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
42.0,23.0,13190.0,1,2,1,5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
63.0,26.0,12104.0,0,0,0,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
61.0,8.0,20028.0,0,0,1,2,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
26.0,20.0,17770.0,1,1,1,3,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
52.0,28.0,18220.0,0,1,1,3,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
46.0,2.0,4247.0,1,1,0,5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
53.0,43.0,11908.0,1,1,0,5,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
31.0,24.0,14254.0,0,3,0,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56.0,45.0,17600.0,1,2,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
66.0,44.0,55421.0,1,2,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
34.0,18.0,29649.0,1,1,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
67.0,8.0,18912.0,1,0,1,2,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58.0,27.0,16877.0,0,1,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
67.0,23.0,16230.0,0,3,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25.0,47.0,22052.0,0,3,0,3,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,32.0,14890.0,0,0,0,3,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
43.0,29.0,13373.0,1,2,0,4,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
39.0,11.0,7494.0,0,0,0,4,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
32.0,42.0,31854.0,0,1,1,2,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,13.0,12013.0,0,1,1,4,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
53.0,2.0,5186.0,0,1,0,4,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
62.0,6.0,29705.0,0,3,1,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65.0,36.0,14454.0,1,0,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
41.0,18.0,9663.0,1,0,0,4,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,12.0,30807.0,1,1,1,1,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
58.0,3.0,13940.0,0,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
40.0,42.0,20436.0,0,3,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29.0,49.0,34103.0,0,1,1,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
47.0,44.0,50387.0,0,0,1,1,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
33.0,16.0,9134.0,0,0,0,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
52.0,27.0,17388.0,0,0,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
42.0,17.0,50835.0,0,2,1,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
28.0,25.0,39823.0,1,0,1,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
59.0,31.0,54449.0,0,3,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
45.0,34.0,20724.0,1,0,1,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
20.0,22.0,32508.0,0,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
56.0,15.0,10395.0,0,0,1,5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
65.0,48.0,21741.0,1,1,1,4,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
43.0,47.0,16006.0,0,1,0,4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
52.0,10.0,10624.0,0,2,0,3,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27.0,5.0,25452.0,1,0,1,1,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
64.0,0.0,10834.0,0,1,1,4,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
34.0,14.0,9709.0,1,0,1,5,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
18.0,40.0,13467.0,1,0,1,5,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
45.0,40.0,21648.0,0,1,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
62.0,18.0,9974.0,0,1,1,5,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
41.0,14.0,10351.0,0,0,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
39.0,30.0,19667.0,1,2,1,4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
56.0,22.0,15465.0,1,2,1,5,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
41.0,21.0,33407.0,1,3,1,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
37.0,3.0,5764.0,0,3,0,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
20.0,18.0,11008.0,1,0,0,3,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
28.0,3.0,25649.0,1,0,1,1,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
36.0,36.0,15989.0,1,2,0,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
53.0,19.0,22389.0,1,3,1,4,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48.0,41.0,34787.0,1,3,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.0,49.0,42443.0,1,2,0,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
33.0,7.0,14097.0,1,2,1,4,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50.0,49.0,40302.0,1,0,0,1,1,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
57.0,29.0,29681.0,0,3,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
30.0,34.0,38438.0,1,1,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
23.0,47.0,15243.0,1,1,0,4,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27.0,44.0,21603.0,0,0,1,4,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
30.0,8.0,18845.0,0,3,0,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
61.0,1.0,6273.0,1,0,0,4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36.0,21.0,19199.0,1,0,1,3,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
46.0,18.0,9739.0,1,1,0,4,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
52.0,0.0,10344.0,0,2,0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
20.0,46.0,23169.0,1,0,1,4,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
37.0,43.0,32261.0,1,2,1,3,1,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
21.0,43.0,15322.0,1,0,1,5,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
30.0,30.0,13144.0,0,1,0,3,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
64.0,26.0,20540.0,1,0,1,3,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
57.0,34.0,40275.0,0,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
53.0,44.0,15343.0,1,1,1,5,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
64.0,4.0,14144.0,1,0,1,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
